Unnamed: 0,date,trap_N,block,family,census,block_trap_census,plot
515,2012-06-28,13,A,Staphylinidae,P3,A_13_P3,A
516,2012-06-28,13,A,Leptodiridae,P3,A_13_P3,A
517,2012-06-28,13,A,Elateridae,P3,A_13_P3,A
518,2011-11-20,13,A,Scarabaeidae,P2,A_13_P2,A
519,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
520,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
521,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
522,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
523,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
524,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
525,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
526,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
527,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
528,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
529,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
530,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
531,2011-11-02,13,A,Staphylinidae,P2,A_13_P2,A
532,2012-06-28,13,A,Staphylinidae,P3,A_13_P3,A
533,2012-06-28,13,A,Staphylinidae,P3,A_13_P3,A
534,2012-06-28,13,A,Staphylinidae,P3,A_13_P3,A
535,2012-06-28,14,A,Staphylinidae,P3,A_14_P3,A
536,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
537,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
538,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
539,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
540,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
541,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
542,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
543,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
544,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
545,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
546,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
547,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
548,2011-11-02,14,A,Staphylinidae,P2,A_14_P2,A
549,2012-06-28,14,A,Staphylinidae,P3,A_14_P3,A
550,2012-06-28,15,A,Carabidae,P3,A_15_P3,A
551,2012-06-28,15,A,Nitidulidae,P3,A_15_P3,A
552,2012-06-28,15,A,Staphylinidae,P3,A_15_P3,A
553,2012-06-28,15,A,Hybosoridae,P3,A_15_P3,A
554,2012-06-28,15,A,Scirtidae,P3,A_15_P3,A
555,2012-06-28,15,A,Curculionidae,P3,A_15_P3,A
556,2012-06-28,15,A,Curculionidae,P3,A_15_P3,A
557,2011-11-20,15,A,Anthribidae,P2,A_15_P2,A
558,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
559,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
560,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
561,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
562,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
563,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
564,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
565,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
566,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
567,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
568,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
569,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
570,2011-11-02,15,A,Staphylinidae,P2,A_15_P2,A
571,2012-06-28,15,A,Staphylinidae,P3,A_15_P3,A
572,2012-06-28,15,A,Staphylinidae,P3,A_15_P3,A
573,2012-06-28,15,A,Staphylinidae,P3,A_15_P3,A
574,2012-06-28,15,A,Staphylinidae,P3,A_15_P3,A
575,2012-06-28,16,A,Hybosoridae,P3,A_16_P3,A
576,2011-11-20,16,A,Carabidae,P2,A_16_P2,A
577,2011-11-20,16,A,Scarabaeidae,P2,A_16_P2,A
578,2011-11-20,16,A,Curculionidae,P2,A_16_P2,A
579,2011-11-20,16,A,Chrysomelidae,P2,A_16_P2,A
580,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
581,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
582,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
583,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
584,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
585,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
586,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
587,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
588,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
589,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
590,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
591,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
592,2011-11-02,16,A,Staphylinidae,P2,A_16_P2,A
593,2012-06-28,17,A,Carabidae,P3,A_17_P3,A
594,2011-11-20,17,A,Carabidae,P2,A_17_P2,A
595,2011-11-20,17,A,Carabidae,P2,A_17_P2,A
596,2011-11-20,17,A,Carabidae,P2,A_17_P2,A
597,2011-11-20,17,A,Erotylidae,P2,A_17_P2,A
598,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
599,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
600,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
601,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
602,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
603,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
604,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
605,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
606,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
607,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
608,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
609,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
610,2011-11-02,17,A,Staphylinidae,P2,A_17_P2,A
611,2012-06-28,18,A,Chrysomelidae,P3,A_18_P3,A
612,2012-06-28,18,A,Biphyllidae,P3,A_18_P3,A
613,2012-06-28,18,A,Scarabaeidae,P3,A_18_P3,A
614,2011-11-20,18,A,Scarabaeidae,P2,A_18_P2,A
615,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
616,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
617,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
618,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
619,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
620,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
621,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
622,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
623,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
624,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
625,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
626,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
627,2011-11-02,18,A,Staphylinidae,P2,A_18_P2,A
628,2012-06-28,19,A,Eucnemidae,P3,A_19_P3,A
629,2011-11-20,19,A,Scarabaeidae,P2,A_19_P2,A
630,2011-11-20,19,A,Scarabaeidae,P2,A_19_P2,A
631,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
632,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
633,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
634,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
635,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
636,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
637,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
638,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
639,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
640,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
641,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
642,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
643,2011-11-02,19,A,Staphylinidae,P2,A_19_P2,A
644,2012-06-28,20,A,Brentidae,P3,A_20_P3,A
645,2012-06-28,20,A,Curculionidae,P3,A_20_P3,A
646,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
647,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
648,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
649,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
650,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
651,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
652,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
653,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
654,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
655,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
656,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
657,2011-11-02,20,A,Staphylinidae,P2,A_20_P2,A
658,2011-11-20,20,A,Staphylinidae,P2,A_20_P2,A
659,2011-11-20,20,A,Staphylinidae,P2,A_20_P2,A
660,2012-06-28,20,A,Staphylinidae,P3,A_20_P3,A
661,2012-06-28,21,A,Anthicidae,P3,A_21_P3,A
662,2012-06-28,21,A,Zopheridae,P3,A_21_P3,A
663,2012-06-28,21,A,Elateridae,P3,A_21_P3,A
664,2012-06-28,21,A,Curculionidae,P3,A_21_P3,A
665,2012-06-28,21,A,Leiodidae,P3,A_21_P3,A
666,2012-06-28,21,A,Dryopidae,P3,A_21_P3,A
667,2012-06-28,21,A,Biphyllidae,P3,A_21_P3,A
668,2012-06-28,21,A,Hybosoridae,P3,A_21_P3,A
669,2012-06-28,21,A,Hybosoridae,P3,A_21_P3,A
670,2012-06-28,21,A,Curculionidae,P3,A_21_P3,A
671,2011-11-20,21,A,Carabidae,P2,A_21_P2,A
672,2011-11-20,21,A,Carabidae,P2,A_21_P2,A
673,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
674,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
675,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
676,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
677,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
678,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
679,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
680,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
681,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
682,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
683,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
684,2011-11-02,21,A,Staphylinidae,P2,A_21_P2,A
685,2012-06-28,21,A,Staphylinidae,P3,A_21_P3,A
686,2012-06-28,21,A,Staphylinidae,P3,A_21_P3,A
687,2012-06-28,21,A,Staphylinidae,P3,A_21_P3,A
688,2012-06-28,21,A,Staphylinidae,P3,A_21_P3,A
689,2012-06-28,22,A,Nitidulidae,P3,A_22_P3,A
690,2012-06-28,22,A,Carabidae,P3,A_22_P3,A
691,2012-06-28,22,A,Chrysomelidae,P3,A_22_P3,A
692,2012-06-28,22,A,Erotylidae,P3,A_22_P3,A
693,2012-06-28,22,A,Elateridae,P3,A_22_P3,A
694,2012-06-28,22,A,Leiodidae,P3,A_22_P3,A
695,2012-06-28,22,A,Leiodidae,P3,A_22_P3,A
696,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
697,2012-06-28,22,A,Curculionidae,P3,A_22_P3,A
698,2012-06-28,22,A,Curculionidae,P3,A_22_P3,A
699,2012-06-28,22,A,Curculionidae,P3,A_22_P3,A
700,2012-06-28,22,A,Curculionidae,P3,A_22_P3,A
701,2012-06-28,22,A,Curculionidae,P3,A_22_P3,A
702,2012-06-28,22,A,Lampyridae,P3,A_22_P3,A
703,2011-11-20,22,A,Carabidae,P2,A_22_P2,A
704,2011-11-20,22,A,Carabidae,P2,A_22_P2,A
705,2011-11-20,22,A,Carabidae,P2,A_22_P2,A
706,2011-11-20,22,A,Scarabaeidae,P2,A_22_P2,A
707,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
708,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
709,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
710,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
711,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
712,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
713,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
714,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
715,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
716,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
717,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
718,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
719,2011-11-02,22,A,Staphylinidae,P2,A_22_P2,A
720,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
721,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
722,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
723,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
724,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
725,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
726,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
727,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
728,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
729,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
730,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
731,2012-06-28,22,A,Staphylinidae,P3,A_22_P3,A
732,2012-06-28,23,A,Carabidae,P3,A_23_P3,A
733,2012-06-28,23,A,Scarabaeidae,P3,A_23_P3,A
734,2012-06-28,23,A,Curculionidae,P3,A_23_P3,A
735,2012-06-28,23,A,Lycidae,P3,A_23_P3,A
736,2011-11-20,23,A,Scarabaeidae,P2,A_23_P2,A
737,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
738,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
739,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
740,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
741,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
742,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
743,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
744,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
745,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
746,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
747,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
748,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
749,2011-11-02,23,A,Staphylinidae,P2,A_23_P2,A
750,2012-06-28,23,A,Staphylinidae,P3,A_23_P3,A
751,2012-06-28,23,A,Staphylinidae,P3,A_23_P3,A
752,2012-06-28,23,A,Staphylinidae,P3,A_23_P3,A
753,2012-06-28,24,A,Curculionidae,P3,A_24_P3,A
754,2012-06-28,24,A,Curculionidae,P3,A_24_P3,A
755,2011-11-20,24,A,Carabidae,P2,A_24_P2,A
756,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
757,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
758,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
759,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
760,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
761,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
762,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
763,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
764,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
765,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
766,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
767,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
768,2011-11-02,24,A,Staphylinidae,P2,A_24_P2,A
769,2012-06-28,24,A,Staphylinidae,P3,A_24_P3,A
770,2012-06-28,24,A,Staphylinidae,P3,A_24_P3,A
771,2012-06-28,24,A,Staphylinidae,P3,A_24_P3,A
772,2012-06-17,25,A,Corylophidae,P3,A_25_P3,A
773,2012-06-17,25,A,Leiodidae,P3,A_25_P3,A
774,2012-06-17,25,A,Nitidulidae,P3,A_25_P3,A
775,2012-06-17,25,A,Curculionidae,P3,A_25_P3,A
776,2012-06-17,25,A,Staphylinidae,P3,A_25_P3,A
784,2011-11-20,25,A,Elateridae,P2,A_25_P2,A
785,2011-02-22,25,A,Staphylinidae,P1,A_25_P1,A
786,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
787,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
788,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
789,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
790,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
791,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
792,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
793,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
794,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
795,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
796,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
797,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
798,2011-11-02,25,A,Staphylinidae,P2,A_25_P2,A
799,2012-06-17,25,A,Staphylinidae,P3,A_25_P3,A
800,2012-06-17,25,A,Staphylinidae,P3,A_25_P3,A
801,2012-06-17,25,A,Staphylinidae,P3,A_25_P3,A
802,2012-06-17,25,A,Staphylinidae,P3,A_25_P3,A
803,2012-06-17,26,A,Carabidae,P3,A_26_P3,A
804,2012-06-17,26,A,Carabidae,P3,A_26_P3,A
805,2012-06-17,26,A,Leiodidae,P3,A_26_P3,A
806,2012-06-17,26,A,Leiodidae,P3,A_26_P3,A
807,2012-06-17,26,A,Limnichidae,P3,A_26_P3,A
808,2012-06-17,26,A,Biphyllidae,P3,A_26_P3,A
809,2012-06-17,26,A,Biphyllidae,P3,A_26_P3,A
810,2012-06-17,26,A,Biphyllidae,P3,A_26_P3,A
811,2012-06-17,26,A,Nitidulidae,P3,A_26_P3,A
812,2012-06-17,26,A,Nitidulidae,P3,A_26_P3,A
813,2012-06-17,26,A,Nitidulidae,P3,A_26_P3,A
814,2012-06-17,26,A,Nitidulidae,P3,A_26_P3,A
815,2012-06-17,26,A,Staphylinidae,P3,A_26_P3,A
816,2012-06-17,26,A,Curculionidae,P3,A_26_P3,A
820,2011-11-20,26,A,Tenebrionidae,P2,A_26_P2,A
821,2011-11-20,26,A,Carabidae,P2,A_26_P2,A
822,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
823,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
824,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
825,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
826,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
827,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
828,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
829,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
830,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
831,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
832,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
833,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
834,2011-11-02,26,A,Staphylinidae,P2,A_26_P2,A
835,2012-06-27,26,A,Staphylinidae,P3,A_26_P3,A
836,2012-06-27,26,A,Staphylinidae,P3,A_26_P3,A
837,2012-06-27,26,A,Staphylinidae,P3,A_26_P3,A
838,2012-06-27,26,A,Staphylinidae,P3,A_26_P3,A
839,2012-06-27,26,A,Staphylinidae,P3,A_26_P3,A
840,2012-06-27,26,A,Staphylinidae,P3,A_26_P3,A
841,2012-06-27,26,A,Staphylinidae,P3,A_26_P3,A
842,2012-06-27,26,A,Staphylinidae,P3,A_26_P3,A
843,2012-06-27,26,A,Staphylinidae,P3,A_26_P3,A
844,2012-06-27,26,A,Staphylinidae,P3,A_26_P3,A
845,2012-06-27,26,A,Staphylinidae,P3,A_26_P3,A
846,2012-06-17,27,A,Carabidae,P3,A_27_P3,A
847,2012-06-17,27,A,Leiodidae,P3,A_27_P3,A
848,2012-06-17,27,A,Clambidae,P3,A_27_P3,A
849,2012-06-17,27,A,Staphylinidae,P3,A_27_P3,A
850,2012-06-17,27,A,Staphylinidae,P3,A_27_P3,A
851,2012-06-17,27,A,Curculionidae,P3,A_27_P3,A
852,2012-06-17,27,A,Curculionidae,P3,A_27_P3,A
853,2012-06-17,27,A,Curculionidae,P3,A_27_P3,A
854,2012-06-17,27,A,Zopheridae,P3,A_27_P3,A
855,2012-06-17,27,A,Curculionidae,P3,A_27_P3,A
856,2011-11-20,27,A,Scarabaeidae,P2,A_27_P2,A
867,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
868,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
869,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
870,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
871,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
872,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
873,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
874,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
875,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
876,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
877,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
878,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
879,2011-11-02,27,A,Staphylinidae,P2,A_27_P2,A
880,2012-06-27,27,A,Staphylinidae,P3,A_27_P3,A
881,2012-06-27,27,A,Staphylinidae,P3,A_27_P3,A
882,2012-06-27,27,A,Staphylinidae,P3,A_27_P3,A
883,2012-06-27,27,A,Staphylinidae,P3,A_27_P3,A
884,2012-06-27,27,A,Staphylinidae,P3,A_27_P3,A
885,2012-06-27,27,A,Staphylinidae,P3,A_27_P3,A
886,2012-06-27,27,A,Staphylinidae,P3,A_27_P3,A
887,2012-06-27,27,A,Staphylinidae,P3,A_27_P3,A
888,2012-06-17,28,A,Carabidae,P3,A_28_P3,A
889,2012-06-17,28,A,Carabidae,P3,A_28_P3,A
890,2012-06-17,28,A,Leiodidae,P3,A_28_P3,A
891,2012-06-17,28,A,Leiodidae,P3,A_28_P3,A
892,2012-06-17,28,A,Leiodidae,P3,A_28_P3,A
893,2012-06-17,28,A,Biphyllidae,P3,A_28_P3,A
894,2012-06-17,28,A,Staphylinidae,P3,A_28_P3,A
895,2012-06-17,28,A,Curculionidae,P3,A_28_P3,A
896,2012-06-17,28,A,Curculionidae,P3,A_28_P3,A
897,2011-02-22,28,A,Staphylinidae,P1,A_28_P1,A
898,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
899,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
900,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
901,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
902,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
903,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
904,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
905,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
906,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
907,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
908,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
909,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
910,2011-11-02,28,A,Staphylinidae,P2,A_28_P2,A
911,2012-06-17,28,A,Staphylinidae,P3,A_28_P3,A
912,2012-06-17,28,A,Staphylinidae,P3,A_28_P3,A
913,2012-06-17,28,A,Staphylinidae,P3,A_28_P3,A
914,2012-06-17,28,A,Staphylinidae,P3,A_28_P3,A
915,2012-06-17,28,A,Staphylinidae,P3,A_28_P3,A
916,2012-06-17,28,A,Staphylinidae,P3,A_28_P3,A
917,2012-06-17,28,A,Staphylinidae,P3,A_28_P3,A
918,2012-06-17,28,A,Staphylinidae,P3,A_28_P3,A
919,2012-06-17,28,A,Staphylinidae,P3,A_28_P3,A
926,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
927,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
928,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
929,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
930,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
931,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
932,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
933,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
934,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
935,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
936,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
937,2011-11-02,29,A,Staphylinidae,P2,A_29_P2,A
938,2012-06-17,30,A,Nitidulidae,P3,A_30_P3,A
940,2011-02-22,30,A,Leptodiridae,P1,A_30_P1,A
941,2011-02-22,30,A,Staphylinidae,P1,A_30_P1,A
942,2011-02-22,30,A,Curculionidae,P1,A_30_P1,A
943,2011-11-20,30,A,Scarabaeidae,P2,A_30_P2,A
944,2011-11-20,30,A,Tenebrionidae,P2,A_30_P2,A
949,2011-02-22,30,A,Staphylinidae,P1,A_30_P1,A
950,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
951,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
952,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
953,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
954,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
955,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
956,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
957,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
958,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
959,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
960,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
961,2011-11-02,30,A,Staphylinidae,P2,A_30_P2,A
962,2012-06-17,30,A,Staphylinidae,P3,A_30_P3,A
963,2012-06-17,30,A,Staphylinidae,P3,A_30_P3,A
964,2012-06-17,30,A,Staphylinidae,P3,A_30_P3,A
965,2012-06-17,31,A,Carabidae,P3,A_31_P3,A
966,2012-06-17,31,A,Leiodidae,P3,A_31_P3,A
967,2012-06-17,31,A,Leiodidae,P3,A_31_P3,A
968,2012-06-17,31,A,Staphylinidae,P3,A_31_P3,A
969,2012-06-17,31,A,Curculionidae,P3,A_31_P3,A
970,2012-06-17,31,A,Limnichidae,P3,A_31_P3,A
