"","date","trap_N","block","family"
"667","28/06/12",21,"A","Biphyllidae"
"668","28/06/12",21,"A","Hybosoridae"
"669","28/06/12",21,"A","Hybosoridae"
"670","28/06/12",21,"A","Curculionidae"
"671","20/11/11",21,"A","Carabidae"
"672","20/11/11",21,"A","Carabidae"
"673","02/11/11",21,"A","Staphylinidae"
"674","02/11/11",21,"A","Staphylinidae"
"675","02/11/11",21,"A","Staphylinidae"
"676","02/11/11",21,"A","Staphylinidae"
"677","02/11/11",21,"A","Staphylinidae"
"678","02/11/11",21,"A","Staphylinidae"
"679","02/11/11",21,"A","Staphylinidae"
"680","02/11/11",21,"A","Staphylinidae"
"681","02/11/11",21,"A","Staphylinidae"
"682","02/11/11",21,"A","Staphylinidae"
"683","02/11/11",21,"A","Staphylinidae"
"684","02/11/11",21,"A","Staphylinidae"
"685","28/06/12",21,"A","Staphylinidae"
"686","28/06/12",21,"A","Staphylinidae"
"687","28/06/12",21,"A","Staphylinidae"
"688","28/06/12",21,"A","Staphylinidae"
"689","28/06/12",22,"A","Nitidulidae"
"690","28/06/12",22,"A","Carabidae"
"691","28/06/12",22,"A","Chrysomelidae"
"692","28/06/12",22,"A","Erotylidae"
"693","28/06/12",22,"A","Elateridae"
"694","28/06/12",22,"A","Leiodidae"
"695","28/06/12",22,"A","Leiodidae"
"696","28/06/12",22,"A","Staphylinidae"
"697","28/06/12",22,"A","Curculionidae"
"698","28/06/12",22,"A","Curculionidae"
"699","28/06/12",22,"A","Curculionidae"
"700","28/06/12",22,"A","Curculionidae"
"701","28/06/12",22,"A","Curculionidae"
"702","28/06/12",22,"A","Lampyridae"
"703","20/11/11",22,"A","Carabidae"
"704","20/11/11",22,"A","Carabidae"
"705","20/11/11",22,"A","Carabidae"
"706","20/11/11",22,"A","Scarabaeidae"
"707","02/11/11",22,"A","Staphylinidae"
"708","02/11/11",22,"A","Staphylinidae"
"709","02/11/11",22,"A","Staphylinidae"
"710","02/11/11",22,"A","Staphylinidae"
"711","02/11/11",22,"A","Staphylinidae"
"712","02/11/11",22,"A","Staphylinidae"
"713","02/11/11",22,"A","Staphylinidae"
"714","02/11/11",22,"A","Staphylinidae"
"715","02/11/11",22,"A","Staphylinidae"
"716","02/11/11",22,"A","Staphylinidae"
"717","02/11/11",22,"A","Staphylinidae"
"718","02/11/11",22,"A","Staphylinidae"
"719","02/11/11",22,"A","Staphylinidae"
"720","28/06/12",22,"A","Staphylinidae"
"721","28/06/12",22,"A","Staphylinidae"
"722","28/06/12",22,"A","Staphylinidae"
"723","28/06/12",22,"A","Staphylinidae"
"724","28/06/12",22,"A","Staphylinidae"
"725","28/06/12",22,"A","Staphylinidae"
"726","28/06/12",22,"A","Staphylinidae"
"727","28/06/12",22,"A","Staphylinidae"
"728","28/06/12",22,"A","Staphylinidae"
"729","28/06/12",22,"A","Staphylinidae"
"730","28/06/12",22,"A","Staphylinidae"
"731","28/06/12",22,"A","Staphylinidae"
"732","28/06/12",23,"A","Carabidae"
"733","28/06/12",23,"A","Scarabaeidae"
"734","28/06/12",23,"A","Curculionidae"
"735","28/06/12",23,"A","Lycidae"
"736","20/11/11",23,"A","Scarabaeidae"
"737","02/11/11",23,"A","Staphylinidae"
"738","02/11/11",23,"A","Staphylinidae"
"739","02/11/11",23,"A","Staphylinidae"
"740","02/11/11",23,"A","Staphylinidae"
"741","02/11/11",23,"A","Staphylinidae"
"742","02/11/11",23,"A","Staphylinidae"
"743","02/11/11",23,"A","Staphylinidae"
"744","02/11/11",23,"A","Staphylinidae"
"745","02/11/11",23,"A","Staphylinidae"
"746","02/11/11",23,"A","Staphylinidae"
"747","02/11/11",23,"A","Staphylinidae"
"748","02/11/11",23,"A","Staphylinidae"
"749","02/11/11",23,"A","Staphylinidae"
"750","28/06/12",23,"A","Staphylinidae"
"751","28/06/12",23,"A","Staphylinidae"
"752","28/06/12",23,"A","Staphylinidae"
"753","28/06/12",24,"A","Curculionidae"
"754","28/06/12",24,"A","Curculionidae"
"755","20/11/11",24,"A","Carabidae"
"756","02/11/11",24,"A","Staphylinidae"
"757","02/11/11",24,"A","Staphylinidae"
"758","02/11/11",24,"A","Staphylinidae"
"759","02/11/11",24,"A","Staphylinidae"
"760","02/11/11",24,"A","Staphylinidae"
"761","02/11/11",24,"A","Staphylinidae"
"762","02/11/11",24,"A","Staphylinidae"
"763","02/11/11",24,"A","Staphylinidae"
"764","02/11/11",24,"A","Staphylinidae"
"765","02/11/11",24,"A","Staphylinidae"
"766","02/11/11",24,"A","Staphylinidae"
"767","02/11/11",24,"A","Staphylinidae"
"768","02/11/11",24,"A","Staphylinidae"
"769","28/06/12",24,"A","Staphylinidae"
"770","28/06/12",24,"A","Staphylinidae"
"771","28/06/12",24,"A","Staphylinidae"
"772","17/06/12",25,"A","Corylophidae"
"773","17/06/12",25,"A","Leiodidae"
"774","17/06/12",25,"A","Nitidulidae"
"775","17/06/12",25,"A","Curculionidae"
"776","17/06/12",25,"A","Staphylinidae"
"777","02/03/13",25,"A","Nitidulidae"
"778","02/03/13",25,"A","Curculionidae"
"784","20/11/11",25,"A","Elateridae"
"785","22/02/11",25,"A","Staphylinidae"
"786","02/11/11",25,"A","Staphylinidae"
"787","02/11/11",25,"A","Staphylinidae"
"788","02/11/11",25,"A","Staphylinidae"
"789","02/11/11",25,"A","Staphylinidae"
"790","02/11/11",25,"A","Staphylinidae"
"791","02/11/11",25,"A","Staphylinidae"
"792","02/11/11",25,"A","Staphylinidae"
"793","02/11/11",25,"A","Staphylinidae"
"794","02/11/11",25,"A","Staphylinidae"
"795","02/11/11",25,"A","Staphylinidae"
"796","02/11/11",25,"A","Staphylinidae"
"797","02/11/11",25,"A","Staphylinidae"
"798","02/11/11",25,"A","Staphylinidae"
"799","17/06/12",25,"A","Staphylinidae"
"800","17/06/12",25,"A","Staphylinidae"
"801","17/06/12",25,"A","Staphylinidae"
"802","17/06/12",25,"A","Staphylinidae"
"803","17/06/12",26,"A","Carabidae"
"804","17/06/12",26,"A","Carabidae"
"805","17/06/12",26,"A","Leiodidae"
"806","17/06/12",26,"A","Leiodidae"
"807","17/06/12",26,"A","Limnichidae"
"808","17/06/12",26,"A","Biphyllidae"
"809","17/06/12",26,"A","Biphyllidae"
"810","17/06/12",26,"A","Biphyllidae"
"811","17/06/12",26,"A","Nitidulidae"
"812","17/06/12",26,"A","Nitidulidae"
"813","17/06/12",26,"A","Nitidulidae"
"814","17/06/12",26,"A","Nitidulidae"
"815","17/06/12",26,"A","Staphylinidae"
"816","17/06/12",26,"A","Curculionidae"
"817","02/03/13",26,"A","Carabidae"
"818","02/03/13",26,"A","Carabidae"
"819","02/03/13",26,"A","Limnichidae"
"820","20/11/11",26,"A","Tenebrionidae"
"821","20/11/11",26,"A","Carabidae"
"822","02/11/11",26,"A","Staphylinidae"
"823","02/11/11",26,"A","Staphylinidae"
"824","02/11/11",26,"A","Staphylinidae"
"825","02/11/11",26,"A","Staphylinidae"
"826","02/11/11",26,"A","Staphylinidae"
"827","02/11/11",26,"A","Staphylinidae"
"828","02/11/11",26,"A","Staphylinidae"
"829","02/11/11",26,"A","Staphylinidae"
"830","02/11/11",26,"A","Staphylinidae"
"831","02/11/11",26,"A","Staphylinidae"
"832","02/11/11",26,"A","Staphylinidae"
"833","02/11/11",26,"A","Staphylinidae"
"834","02/11/11",26,"A","Staphylinidae"
"835","27/06/12",26,"A","Staphylinidae"
"836","27/06/12",26,"A","Staphylinidae"
"837","27/06/12",26,"A","Staphylinidae"
"838","27/06/12",26,"A","Staphylinidae"
"839","27/06/12",26,"A","Staphylinidae"
"840","27/06/12",26,"A","Staphylinidae"
"841","27/06/12",26,"A","Staphylinidae"
"842","27/06/12",26,"A","Staphylinidae"
"843","27/06/12",26,"A","Staphylinidae"
"844","27/06/12",26,"A","Staphylinidae"
"845","27/06/12",26,"A","Staphylinidae"
"846","17/06/12",27,"A","Carabidae"
"847","17/06/12",27,"A","Leiodidae"
"848","17/06/12",27,"A","Clambidae"
"849","17/06/12",27,"A","Staphylinidae"
"850","17/06/12",27,"A","Staphylinidae"
"851","17/06/12",27,"A","Curculionidae"
"852","17/06/12",27,"A","Curculionidae"
"853","17/06/12",27,"A","Curculionidae"
"854","17/06/12",27,"A","Zopheridae"
"855","17/06/12",27,"A","Curculionidae"
"856","20/11/11",27,"A","Scarabaeidae"
"867","02/11/11",27,"A","Staphylinidae"
"868","02/11/11",27,"A","Staphylinidae"
"869","02/11/11",27,"A","Staphylinidae"
"870","02/11/11",27,"A","Staphylinidae"
"871","02/11/11",27,"A","Staphylinidae"
"872","02/11/11",27,"A","Staphylinidae"
"873","02/11/11",27,"A","Staphylinidae"
"874","02/11/11",27,"A","Staphylinidae"
"875","02/11/11",27,"A","Staphylinidae"
"876","02/11/11",27,"A","Staphylinidae"
"877","02/11/11",27,"A","Staphylinidae"
"878","02/11/11",27,"A","Staphylinidae"
"879","02/11/11",27,"A","Staphylinidae"
"880","27/06/12",27,"A","Staphylinidae"
"881","27/06/12",27,"A","Staphylinidae"
"882","27/06/12",27,"A","Staphylinidae"
"883","27/06/12",27,"A","Staphylinidae"
"884","27/06/12",27,"A","Staphylinidae"
"885","27/06/12",27,"A","Staphylinidae"
"886","27/06/12",27,"A","Staphylinidae"
"887","27/06/12",27,"A","Staphylinidae"
"888","17/06/12",28,"A","Carabidae"
"889","17/06/12",28,"A","Carabidae"
"890","17/06/12",28,"A","Leiodidae"
"891","17/06/12",28,"A","Leiodidae"
"892","17/06/12",28,"A","Leiodidae"
"893","17/06/12",28,"A","Biphyllidae"
"894","17/06/12",28,"A","Staphylinidae"
"895","17/06/12",28,"A","Curculionidae"
"896","17/06/12",28,"A","Curculionidae"
"897","22/02/11",28,"A","Staphylinidae"
"898","02/11/11",28,"A","Staphylinidae"
"899","02/11/11",28,"A","Staphylinidae"
"900","02/11/11",28,"A","Staphylinidae"
"901","02/11/11",28,"A","Staphylinidae"
"902","02/11/11",28,"A","Staphylinidae"
"903","02/11/11",28,"A","Staphylinidae"
"904","02/11/11",28,"A","Staphylinidae"
"905","02/11/11",28,"A","Staphylinidae"
"906","02/11/11",28,"A","Staphylinidae"
"907","02/11/11",28,"A","Staphylinidae"
"908","02/11/11",28,"A","Staphylinidae"
"909","02/11/11",28,"A","Staphylinidae"
"910","02/11/11",28,"A","Staphylinidae"
"911","17/06/12",28,"A","Staphylinidae"
"912","17/06/12",28,"A","Staphylinidae"
"913","17/06/12",28,"A","Staphylinidae"
"914","17/06/12",28,"A","Staphylinidae"
"915","17/06/12",28,"A","Staphylinidae"
"916","17/06/12",28,"A","Staphylinidae"
"917","17/06/12",28,"A","Staphylinidae"
"918","17/06/12",28,"A","Staphylinidae"
"919","17/06/12",28,"A","Staphylinidae"
"920","02/03/13",29,"A","Elateridae"
"921","02/03/13",29,"A","Nitidulidae"
"922","02/03/13",29,"A","Anthicidae"
"923","02/03/13",29,"A","Carabidae"
"926","02/11/11",29,"A","Staphylinidae"
"927","02/11/11",29,"A","Staphylinidae"
"928","02/11/11",29,"A","Staphylinidae"
"929","02/11/11",29,"A","Staphylinidae"
"930","02/11/11",29,"A","Staphylinidae"
"931","02/11/11",29,"A","Staphylinidae"
"932","02/11/11",29,"A","Staphylinidae"
"933","02/11/11",29,"A","Staphylinidae"
"934","02/11/11",29,"A","Staphylinidae"
"935","02/11/11",29,"A","Staphylinidae"
"936","02/11/11",29,"A","Staphylinidae"
"937","02/11/11",29,"A","Staphylinidae"
"938","17/06/12",30,"A","Nitidulidae"
"939","02/03/13",30,"A","Nitidulidae"
"940","22/02/11",30,"A","Leptodiridae"
"941","22/02/11",30,"A","Staphylinidae"
"942","22/02/11",30,"A","Curculionidae"
"943","20/11/11",30,"A","Scarabaeidae"
"944","20/11/11",30,"A","Tenebrionidae"
"949","22/02/11",30,"A","Staphylinidae"
"950","02/11/11",30,"A","Staphylinidae"
"951","02/11/11",30,"A","Staphylinidae"
"952","02/11/11",30,"A","Staphylinidae"
"953","02/11/11",30,"A","Staphylinidae"
"954","02/11/11",30,"A","Staphylinidae"
"955","02/11/11",30,"A","Staphylinidae"
"956","02/11/11",30,"A","Staphylinidae"
"957","02/11/11",30,"A","Staphylinidae"
"958","02/11/11",30,"A","Staphylinidae"
"959","02/11/11",30,"A","Staphylinidae"
"960","02/11/11",30,"A","Staphylinidae"
"961","02/11/11",30,"A","Staphylinidae"
"962","17/06/12",30,"A","Staphylinidae"
"963","17/06/12",30,"A","Staphylinidae"
"964","17/06/12",30,"A","Staphylinidae"
"965","17/06/12",31,"A","Carabidae"
"966","17/06/12",31,"A","Leiodidae"
"967","17/06/12",31,"A","Leiodidae"
"968","17/06/12",31,"A","Staphylinidae"
"969","17/06/12",31,"A","Curculionidae"
"970","17/06/12",31,"A","Limnichidae"
"971","20/11/11",31,"A","Ptilodactylidae"
"972","02/11/11",31,"A","Staphylinidae"
"973","02/11/11",31,"A","Staphylinidae"
"974","02/11/11",31,"A","Staphylinidae"
"975","02/11/11",31,"A","Staphylinidae"
"976","02/11/11",31,"A","Staphylinidae"
"977","02/11/11",31,"A","Staphylinidae"
"978","02/11/11",31,"A","Staphylinidae"
"979","02/11/11",31,"A","Staphylinidae"
"980","02/11/11",31,"A","Staphylinidae"
"981","02/11/11",31,"A","Staphylinidae"
"982","02/11/11",31,"A","Staphylinidae"
"983","02/11/11",31,"A","Staphylinidae"
"984","02/11/11",31,"A","Staphylinidae"
"985","17/06/12",31,"A","Staphylinidae"
"986","17/06/12",31,"A","Staphylinidae"
"987","17/06/12",31,"A","Staphylinidae"
"988","17/06/12",31,"A","Staphylinidae"
"989","17/06/12",31,"A","Staphylinidae"
"990","17/06/12",31,"A","Staphylinidae"
"991","17/06/12",31,"A","Staphylinidae"
"992","17/06/12",31,"A","Staphylinidae"
"993","17/06/12",32,"A","Corylophidae"
"994","17/06/12",32,"A","Leiodidae"
"995","17/06/12",32,"A","Biphyllidae"
"996","17/06/12",32,"A","Curculionidae"
"997","17/06/12",32,"A","Curculionidae"
"1000","20/11/11",32,"A","Mordelidae"
"1001","20/11/11",32,"A","Curculionidae"
"1002","20/11/11",32,"A","Carabidae"
"1003","02/11/11",32,"A","Staphylinidae"
"1004","02/11/11",32,"A","Staphylinidae"
"1005","02/11/11",32,"A","Staphylinidae"
"1006","02/11/11",32,"A","Staphylinidae"
"1007","02/11/11",32,"A","Staphylinidae"
"1008","02/11/11",32,"A","Staphylinidae"
"1009","02/11/11",32,"A","Staphylinidae"
"1010","02/11/11",32,"A","Staphylinidae"
"1011","02/11/11",32,"A","Staphylinidae"
"1012","02/11/11",32,"A","Staphylinidae"
"1013","02/11/11",32,"A","Staphylinidae"
"1014","02/11/11",32,"A","Staphylinidae"
"1015","02/11/11",32,"A","Staphylinidae"
"1016","17/06/12",32,"A","Staphylinidae"
"1017","17/06/12",32,"A","Staphylinidae"
"1018","17/06/12",32,"A","Staphylinidae"
"1019","17/06/12",32,"A","Staphylinidae"
"1020","17/06/12",32,"A","Staphylinidae"
"1021","17/06/12",32,"A","Staphylinidae"
"1022","17/06/12",33,"A","Curculionidae"
"1023","22/02/11",33,"A","Staphylinidae"
"1024","22/02/11",33,"A","Staphylinidae"
"1025","22/02/11",33,"A","Staphylinidae"
"1026","22/02/11",33,"A","Staphylinidae"
"1027","22/02/11",33,"A","Staphylinidae"
"1028","02/11/11",33,"A","Staphylinidae"
"1029","02/11/11",33,"A","Staphylinidae"
"1030","02/11/11",33,"A","Staphylinidae"
"1031","02/11/11",33,"A","Staphylinidae"
"1032","02/11/11",33,"A","Staphylinidae"
"1033","02/11/11",33,"A","Staphylinidae"
"1034","02/11/11",33,"A","Staphylinidae"
"1035","02/11/11",33,"A","Staphylinidae"
"1036","02/11/11",33,"A","Staphylinidae"
"1037","02/11/11",33,"A","Staphylinidae"
"1038","02/11/11",33,"A","Staphylinidae"
"1039","02/11/11",33,"A","Staphylinidae"
"1040","02/11/11",33,"A","Staphylinidae"
"1041","17/06/12",33,"A","Staphylinidae"
"1042","17/06/12",34,"A","Clambidae"
"1043","17/06/12",34,"A","Geotrupidae"
"1044","17/06/12",34,"A","Curculionidae"
"1045","17/06/12",34,"A","Curculionidae"
"1046","17/06/12",34,"A","Curculionidae"
"1047","17/06/12",34,"A","Curculionidae"
"1048","17/06/12",34,"A","Curculionidae"
"1049","17/06/12",34,"A","Curculionidae"
"1050","17/06/12",34,"A","Curculionidae"
"1058","20/11/11",34,"A","Carabidae"
"1059","22/02/11",34,"A","Chrysomelidae"
"1060","22/02/11",34,"A","Staphylinidae"
"1061","22/02/11",34,"A","Staphylinidae"
"1062","22/02/11",34,"A","Staphylinidae"
"1063","22/02/11",34,"A","Staphylinidae"
"1064","22/02/11",34,"A","Staphylinidae"
"1065","22/02/11",34,"A","Staphylinidae"
"1066","22/02/11",34,"A","Staphylinidae"
"1067","02/11/11",34,"A","Staphylinidae"
"1068","02/11/11",34,"A","Staphylinidae"
"1069","02/11/11",34,"A","Staphylinidae"
"1070","02/11/11",34,"A","Staphylinidae"
"1071","02/11/11",34,"A","Staphylinidae"
"1072","02/11/11",34,"A","Staphylinidae"
"1073","02/11/11",34,"A","Staphylinidae"
"1074","02/11/11",34,"A","Staphylinidae"
"1075","02/11/11",34,"A","Staphylinidae"
"1076","02/11/11",34,"A","Staphylinidae"
"1077","02/11/11",34,"A","Staphylinidae"
"1078","02/11/11",34,"A","Staphylinidae"
"1079","02/11/11",34,"A","Staphylinidae"
"1080","17/06/12",34,"A","Staphylinidae"
"1081","17/06/12",34,"A","Staphylinidae"
"1082","17/06/12",34,"A","Staphylinidae"
"1083","17/06/12",35,"A","Carabidae"
"1084","17/06/12",35,"A","Curculionidae"
"1085","17/06/12",35,"A","Phalacridae"
"1086","17/06/12",35,"A","Nitidulidae"
"1087","17/06/12",35,"A","Phalacridae"
"1088","20/11/11",35,"A","Ptilodactylidae"
"1089","20/11/11",35,"A","Corylophidae"
"1090","20/11/11",35,"A","Scarabaeidae"
"1091","20/11/11",35,"A","Corylophidae"
"1092","20/11/11",35,"A","Ptilodactylidae"
"1093","02/11/11",35,"A","Staphylinidae"
"1094","02/11/11",35,"A","Staphylinidae"
"1095","02/11/11",35,"A","Staphylinidae"
"1096","02/11/11",35,"A","Staphylinidae"
"1097","02/11/11",35,"A","Staphylinidae"
"1098","02/11/11",35,"A","Staphylinidae"
"1099","02/11/11",35,"A","Staphylinidae"
"1100","02/11/11",35,"A","Staphylinidae"
"1101","02/11/11",35,"A","Staphylinidae"
"1102","02/11/11",35,"A","Staphylinidae"
"1103","02/11/11",35,"A","Staphylinidae"
"1104","02/11/11",35,"A","Staphylinidae"
"1105","02/11/11",35,"A","Staphylinidae"
"1106","17/06/12",35,"A","Staphylinidae"
"1107","17/06/12",35,"A","Staphylinidae"
"1108","17/06/12",36,"A","Carabidae"
"1109","17/06/12",36,"A","Carabidae"
"1110","17/06/12",36,"A","Carabidae"
"1111","17/06/12",36,"A","Curculionidae"
"1112","17/06/12",36,"A","Leiodidae"
"1113","17/06/12",36,"A","Staphylinidae"
"1114","17/06/12",36,"A","Curculionidae"
"1115","17/06/12",36,"A","Carabidae"
"1116","20/11/11",36,"A","Scarabaeidae"
"1117","20/11/11",36,"A","Cerambycidae"
"1118","02/11/11",36,"A","Staphylinidae"
"1119","02/11/11",36,"A","Staphylinidae"
"1120","02/11/11",36,"A","Staphylinidae"
"1121","02/11/11",36,"A","Staphylinidae"
"1122","02/11/11",36,"A","Staphylinidae"
"1123","02/11/11",36,"A","Staphylinidae"
"1124","02/11/11",36,"A","Staphylinidae"
"1125","02/11/11",36,"A","Staphylinidae"
"1126","02/11/11",36,"A","Staphylinidae"
"1127","02/11/11",36,"A","Staphylinidae"
"1128","02/11/11",36,"A","Staphylinidae"
"1129","02/11/11",36,"A","Staphylinidae"
"1130","02/11/11",36,"A","Staphylinidae"
"1131","17/06/12",36,"A","Staphylinidae"
"1132","17/06/12",36,"A","Staphylinidae"
"1133","17/06/12",36,"A","Staphylinidae"
"1134","17/06/12",36,"A","Staphylinidae"
"1135","17/06/12",36,"A","Staphylinidae"
"1136","17/06/12",36,"A","Staphylinidae"
"1137","17/06/12",36,"A","Staphylinidae"
"1138","17/06/12",36,"A","Staphylinidae"
"1139","17/06/12",36,"A","Staphylinidae"
"1140","17/06/12",36,"A","Staphylinidae"
"1141","17/06/12",36,"A","Staphylinidae"
"1142","28/06/12",37,"A","Staphylinidae"
"1143","28/06/12",37,"A","Staphylinidae"
"1144","02/11/11",37,"A","Staphylinidae"
"1145","02/11/11",37,"A","Staphylinidae"
"1146","02/11/11",37,"A","Staphylinidae"
"1147","02/11/11",37,"A","Staphylinidae"
"1148","02/11/11",37,"A","Staphylinidae"
"1149","02/11/11",37,"A","Staphylinidae"
"1150","02/11/11",37,"A","Staphylinidae"
"1151","02/11/11",37,"A","Staphylinidae"
"1152","02/11/11",37,"A","Staphylinidae"
"1153","02/11/11",37,"A","Staphylinidae"
"1154","02/11/11",37,"A","Staphylinidae"
"1155","02/11/11",37,"A","Staphylinidae"
"1156","02/11/11",37,"A","Staphylinidae"
"1157","28/06/12",38,"A","Carabidae"
"1158","20/11/11",38,"A","Nitidulidae"
"1159","20/11/11",38,"A","Mordelidae"
"1160","20/11/11",38,"A","Leiodidae"
"1161","02/11/11",38,"A","Staphylinidae"
"1162","02/11/11",38,"A","Staphylinidae"
"1163","02/11/11",38,"A","Staphylinidae"
"1164","02/11/11",38,"A","Staphylinidae"
"1165","02/11/11",38,"A","Staphylinidae"
"1166","02/11/11",38,"A","Staphylinidae"
"1167","02/11/11",38,"A","Staphylinidae"
"1168","02/11/11",38,"A","Staphylinidae"
"1169","02/11/11",38,"A","Staphylinidae"
"1170","02/11/11",38,"A","Staphylinidae"
"1171","02/11/11",38,"A","Staphylinidae"
"1172","02/11/11",38,"A","Staphylinidae"
"1173","28/06/12",39,"A","Leiodidae"
"1174","28/06/12",39,"A","Leiodidae"
"1175","28/06/12",39,"A","Scarabaeidae"
"1176","28/06/12",39,"A","Curculionidae"
"1177","28/06/12",39,"A","Tenebrionidae"
"1178","20/11/11",39,"A","Carabidae"
"1179","20/11/11",39,"A","Carabidae"
"1180","20/11/11",39,"A","Curculionidae"
"1181","20/11/11",39,"A","Curculionidae"
"1182","20/11/11",39,"A","Curculionidae"
"1183","20/11/11",39,"A","Staphylinidae"
"1184","20/11/11",39,"A","Staphylinidae"
"1185","20/11/11",39,"A","Leptodiridae"
"1186","02/11/11",39,"A","Staphylinidae"
"1187","02/11/11",39,"A","Staphylinidae"
"1188","02/11/11",39,"A","Staphylinidae"
"1189","02/11/11",39,"A","Staphylinidae"
"1190","02/11/11",39,"A","Staphylinidae"
"1191","02/11/11",39,"A","Staphylinidae"
"1192","02/11/11",39,"A","Staphylinidae"
"1193","02/11/11",39,"A","Staphylinidae"
"1194","02/11/11",39,"A","Staphylinidae"
"1195","02/11/11",39,"A","Staphylinidae"
"1196","02/11/11",39,"A","Staphylinidae"
"1197","02/11/11",39,"A","Staphylinidae"
"1198","02/11/11",39,"A","Staphylinidae"
"1199","28/06/12",39,"A","Staphylinidae"
"1200","28/06/12",39,"A","Staphylinidae"
