Occasion ,Date,Trap ID,Species,N/R,Tag no.,Age,Sex,Sexing Notes,HF,E,AGD,HB,T,Tail % of HB,MZ,Bag Weight (g),Gross Weight,Net Weight,Parasites,Fat Score,Injuries ,Dead,Tissue Sample ID,Parasite Sample ID,Fur Sample ID,Faecal Sample 1,Faecal Sample 2,Processor,Who Baited,Flagged
E100-1-2015-2,15/06/2015,E100-1-38A,WH,N,O418EB8O76,SA,F,Unperf,26.65,21.1,7.1,,,,,18,59,41,27,,,,PT306,PP174,,,Z122,Jess,Jess,
E100-1-2015-2,15/06/2015,E100-1-44A,CTRS,N,O418EB93E4,A,M,Balls,47.2,,,180.7,185.2,102,,19,200,181,,,,,,,,,,Jess,Jess,
E100-1-2015-2,15/06/2015,E100-1-24A,DTT,N,O418EB996O,A,M,Balls,26.1,16.95,16.3,,,,,18,94,76,0,,,,PT302,,,,,Jess,Sabri,
E100-1-2015-2,15/06/2015,E100-1-33B,WH,N,O418EBAAA6,A,M,Balls,26.8,18.5,13,,,,,18,60,42,38,,,,PT305,PP172,,,Z119,Jess,Jess,
E100-1-2015-2,15/06/2015,E100-1-4B,RS,R,O418EBCB83,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E100-1-2015-2,15/06/2015,E100-1-9A,WH,R,O418EBCF3A,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E100-1-2015-2,15/06/2015,E100-1-32A,DTT,N,O418EBCO7A,A,M,Balls,25.95,17.1,19.8,,,,,18,82,64,10 visible but all very tiny and probably lots more,,,,PT304,,PF139,,Z118,Jess,Jess,
E100-1-2015-2,15/06/2015,E100-1-41A,WH,N,O418EBD377,SA,F,Unperf,27.35,20.95,9.7,,,,,18,64,46,29,,,,PT306,PP173,,,Z120,Jess,Jess,
E100-1-2015-2,15/06/2015,E100-1-47B,RS,N,O418EBDO34,SA,M,No bare patch,41.15,25.15,17,,,,,18,124,106,55,,,,PT307,PP175,,,Z123,Jess,Jess,
E100-1-2015-2,15/06/2015,E100-1-39B,SS,R,,,,,,,,,,,,,,,,,,,,,,,,,Jess,ESCAPED
E100-1-2015-2,15/06/2015,E100-1-8A,RS,R,,,,,,,,,,,,,,,,,,,,,,,,,Sabri,ESCAPED
E100-1-2015-3,16/06/2015,E100-1-10A,SS,N,O417D165A1,SA,M,Start of balls,24.5,17.7,11.2,,,,,18,60,42,18,,,,PT319,PP182,PF147,,Z135,Jess,Zosia,
E100-1-2015-3,16/06/2015,E100-1-32A,DTT,N,O41868D89E,A,M,Balls,25.95,16.7,17.7,,,,,18,93,75,0,,,,PT314,,,,Z130,Jess,Wosh,
E100-1-2015-3,16/06/2015,E100-1-17A,SLTRS,N,O418EB8723,A,M,Balls,39,,,139.2,167.15,120,25.25,18,96,78,0,,,,,,PF143,,Z126,Jess,Melvin,
E100-1-2015-3,16/06/2015,E100-1-18A,SS,N,O418EB8CD4,A,F,,24.9,17.75,7.7,,,,,18,64,46,5,,,,PT316,,,,Z132,Jess,Melvin,
E100-1-2015-3,16/06/2015,E100-1-47B,LGTRS,N,O418EB91F8,A,M,Balls,43.75,,,187.65,166.8,89,42.85,19,223,204,0,,,,,,PF141,,Z125,Jess,Jess,
E100-1-2015-3,16/06/2015,E100-1-33A,PR,N,O418EB985C,A,M,Balls enormous for body size,24.1,15.16,20.7,,,,,18,60,42,0,,,,PT312,,PF146,,,Jess,Wosh,
E100-1-2015-3,16/06/2015,E100-1-17B,DTT,R,O418EB996O,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Melvin,
E100-1-2015-3,16/06/2015,E100-1-4A,WH,N,O418EBA876,A,M,Big balls & unusually long epididymal pouch,26.55,18.6,15.4,,,,,18,71,53,39,,,,PT310,PP178,PF144,,Z127,Jess,Zosia,
E100-1-2015-3,16/06/2015,E100-1-37A,SS,N,O418EBB1O2,SA,F,Not perforated but bare patch visible,25.65,19.3,10.65,,,,,18,72,54,25,,,,PT313,PP180,,,Z129,Jess,Jess,
E100-1-2015-3,16/06/2015,E100-1-35A,DTT,N,O418EBB49E,SA,F,Unperf,23.3,18.3,7.4,,,,,18,62,44,0,,,,PT315,,,,Z131,Jess,Wosh,
E100-1-2015-3,16/06/2015,E100-1-3A,SLTRS,N,O418EBB83A,SA,M,No balls yet but penis apparent,37,,,120.8,156.2,129,24.75,18,76,58,0,,,,,,PF142,,,Jess,Zosia,
E100-1-2015-3,16/06/2015,E100-1-4B,RS,N,O418EBC118,SA,M,,38.85,23.65,18.5,,,,,18,136,118,70,,,,PT311,PP179,PF145,,Z128,Jess,Zosia,
E100-1-2015-3,16/06/2015,E100-1-2A,LTG,N,O418EBD323,A,M,Revoltingly enormous bollocks.,44,27.5,33.6,,,,,19,350,331,0,,,,PT317,,,,Z133,Jess,Zosia,
E100-1-2015-3,16/06/2015,E100-1-41A,WH,R,O418EBD377,SA,F,,,,,,,,,,,,,,,,,,,,,Sabri,Jess,
E100-1-2015-3,16/06/2015,E100-1-16B,RS,N,O418EBD471,SA,F,,38.7,25.05,10.2,,,,,18,135,117,40,,,,PT318,PP181,,,Z134,Jess,Melvin,
E100-1-2015-4,17/06/2015,E100-1-32A,MR,N,O417D1485D,A,F,Perforated  ,37.7,21.75,16,,,,,18,150,132,12,,,,PT326,PP185,PF152,,Z142,Jess,Melvin,
E100-1-2015-4,17/06/2015,E100-1-5B,LTG,N,O417D167DO,A,F,"Perforated, mammae",44.8,28.75,14.35,,,,,18,285,267,0,,,,PT321,,,,Z138,Jess,Sabri,
E100-1-2015-4,17/06/2015,E100-1-36B,WH,R,O41868E1F2,SA,F,,,,,,,,,,,,,,,,,,,,,Jess,Melvin,
E100-1-2015-4,17/06/2015,E100-1-21B,DTT,N,O41868E9D1,A,M,Big balls for a DTT,27.55,16.1,20.1,,,,,18,92,74,0,,,,PT329,,,,Z145,Jess,Jess,
E100-1-2015-4,17/06/2015,E100-1-41A,WH,N,O41868FA39,A,M,,27.96,18,14,,,,,18,63,45,16,,,,PT320,PP183,PF149,,Z137,Jess,Wosh,
E100-1-2015-4,17/06/2015,E100-1-2B,DTT,N,O41868FCB3,A,F,Perforated & mammae visible,24.3,18.55,10,,,,,18,77,59,0,,Lost skin on most of tail,,PT324,,PF150,,,Jess,Sabri,
E100-1-2015-4,17/06/2015,E100-1-28B,WH,N,O418EB7FCA,A,F,Perforated  ,25.1,20.05,9.1,,,,,18,58,40,9,,,,PT327,,,,Z143,Jess,Melvin,
E100-1-2015-4,17/06/2015,E100-1-34A,WH,N,O418EB87A6,SA,M,Balls one small one bigger,27.5,17.45,16.1,,,,,18,58,40,3,,,,PT325,,PF151,,Z141,Jess,Melvin,
E100-1-2015-4,17/06/2015,E100-1-40B,SS,R,O418EB8FF3,SA,M,,,,,,,,,,,,,,,,,,,,,Sabri,Wosh,
E100-1-2015-4,17/06/2015,E100-1-41B,LGTRS,R,O418EB91F8,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Wosh,
E100-1-2015-4,17/06/2015,E100-1-7A,SS,N,O418EB954E,A,F,Perforated  ,25.55,19.25,7.7,,,,,18,64,46,23,,,,PT323,PP184,,,Z140,Jess,Sabri,
E100-1-2015-4,17/06/2015,E100-1-43A,SS,R,O418EB9693,SA,M,,,,,,,,,,,,,,,,,,,,,Sabri,Wosh,
E100-1-2015-4,17/06/2015,E100-1-35B,SLTRS,N,O418EB9O9D,A,F,Perf & mammae visible.,39,,,140.35,170.5,121,25.5,18,95,77,,,"Skin lesion by fur sample area (old, almost healed)",,,,PF148,,Z136,Jess,Melvin,
E100-1-2015-4,17/06/2015,E100-1-22A,DTT,N,O418EBA14O,A,F,Perforated  ,25.5,17.1,10.1,,,,,18,77,59,0,,Scrape on nose,,PT328,,,,,Jess,Jess,
E100-1-2015-4,17/06/2015,E100-1-35A,DTT,R,O418EBA714,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Melvin,
E100-1-2015-4,17/06/2015,E100-1-33A,WH,R,O418EBAAA6,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Melvin,
E100-1-2015-4,17/06/2015,E100-1-20A,RS,R,O418EBB1AF,A,M,,,,,,,,,,,,,,,,,,PF153,,Z144,Jess,Jess,
E100-1-2015-4,17/06/2015,E100-1-4B,WH,N,O418EBCBO7,SA,M,Small balls and smallish overall size hence SA classification,26.2,17.75,10.1,,,,,18,51,33,8,,,,PT322,,,,Z139,Jess,Sabri,
E100-1-2015-4,17/06/2015,E100-1-37A,WH,R,O418EBD377,SA,F,,,,,,,,,,,,,,,,,,,,,Sabri,Wosh,
E100-1-2015-5,18/06/2015,E100-1-39B,MR,R,O417D1485D,A,F,,,,,,,,,,,,,,,,,,,,,,Sabri,
E100-1-2015-5,18/06/2015,E100-1-4A,MFR,R,O41868CDE1,SA,M,,,,,,,,,,,,,,,,,,,,,Jess,Jeff,
E100-1-2015-5,18/06/2015,E100-1-34A,DTT,R,O41868D89E,A,M,,,,,,,,,,,,,,,,,,,,,,Jess,
E100-1-2015-5,18/06/2015,E100-1-14A,DTT,N,O41868F822,A,M,Balls,25.5,18,17,,,,,18,85,67,,,,,PT337,,,,,Jess,Alex,
E100-1-2015-5,18/06/2015,E100-1-36B,RS,N,O418691O35,A,M,,39.7,24.8,18.8,,,,,17,127,110,,,Tail broken,,PT333,,,,,Jess,Jess,
E100-1-2015-5,18/06/2015,E100-1-7B,WH,R,O41869EO77,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Jeff,
E100-1-2015-5,18/06/2015,E100-1-9A,LTG,N,O418EB81CD,A,M,Big balls,47.6,26.1,29.3,,,,,16,355,339,,,,,PT330,,,,Z146,Jess,Jeff,
E100-1-2015-5,18/06/2015,E100-1-33B,SS,R,O418EB8FF3,SA,M,,,,,,,,,,,,,,,,,,,,,,Jess,
E100-1-2015-5,18/06/2015,E100-1-8B,DTT,N,O418EB96A9,SA,M,No balls yet.,26.4,17.25,17,,,,,18,94,76,,,Scrape on nose,,PT336,,,,,Jess,Jeff,
E100-1-2015-5,18/06/2015,E100-1-42B,DTT,N,O418EB9E61,SA,F,Unperf,24.5,18.2,6.9,,,,,17,68,51,,,,,PT335,,,,Z151,Jess,Sabri,
E100-1-2015-5,18/06/2015,E100-1-29A,DTT,R,O418EBA714,A,M,,,,,,,,,,,,,,,,,,,,,,Jess,
E100-1-2015-5,18/06/2015,E100-1-5A,LTG,N,O418EBB269,A,M,Big balls,45.7,28,35,,,,,16,302,286,,,,,PT331,,,,Z147,Jess,Jeff,
E100-1-2015-5,18/06/2015,E100-1-17A,SLTRS,R,O418EBB83A,SA,M,,,,,,,,,,,,,,,,,,,,,Alex,Alex,
E100-1-2015-5,18/06/2015,E100-1-6A,DTT,N,O418EBBBB9,A,M,Balls,24.2,18.6,19.8,,,,,17,81,64,,,,,PT334,,,,Z150,Jess,Jeff,
E100-1-2015-5,18/06/2015,E100-1-2A,RS,R,O418EBC118,SA,M,,,,,,,,,,,,,,,,,,,,,Jess,Jeff,
E100-1-2015-5,18/06/2015,E100-1-31B,DTT,R,O418EBCO7A,A,M,,,,,,,,,,,,,,,,,,,,,,Jess,
E100-1-2015-5,18/06/2015,E100-1-11B,LTG,R,O418EBD323,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Jeff,
E100-1-2015-5,18/06/2015,E100-1-25B,RS,N,O418EBD324,SA,F,,38.9,23.7,9,,,,,18,118,100,,,,,PT332,,,,,Jess,Jess,
E100-1-2015-5,18/06/2015,E100-1-16B,RS,R,O418EBD471,SA,F,,,,,,,,,,,,,,,,,,,,,Jess,Alex,
E100-1-2015-5,18/06/2015,E100-1-42A,LSQ,N,,SA,F,Unperf but mammae visible,33.4,,,134,96.4,72,,18,105,87,A lot of fly eggs in fur – removed,,,,,,,,Z148,Jess,Sabri,RELEASED
E100-1-2015-6,19/06/2015,E100-1-30B,WH,R,O417D1352B,A,M,,,,,,,,,,,,,,,,,,,,,,Denny,
E100-1-2015-6,19/06/2015,E100-1-7A,SLTRS,N,O417D142O5,A,F,"Perf & mammae – 3?? 2 on left underarm, 1 on right underarm.",37.2,,,135.4,170.4,126,25,17,86,69,0,,,,,,PF156,T2096,Z154,Jess,Jess,
E100-1-2015-6,19/06/2015,E100-1-31A,MR,R,O417D1485D,A,F,,,,,,,,,,,,,,,,,,,,,,Denny,
E100-1-2015-6,19/06/2015,E100-1-12B,LTG,R,O417D167DO,A,F,,,,,,,,,,,,,,,,,,,,,,Jess,
E100-1-2015-6,19/06/2015,E100-1-13B,MR,N,O41868DD9A,A,F,"Perf & mammae. 6 mammae – 1 pair underarm, 2 pairs above genitals",39.6,22.9,12.6,,,,,18,189,171,10,,,,PT343,PP187,,,,Jess,Jess,
E100-1-2015-6,19/06/2015,E100-1-30A,WH,R,O41868E1F2,SA,F,,,,,,,,,,,,,,,,,,,,,,Denny,
E100-1-2015-6,19/06/2015,E100-1-41A,WH,R,O41868FA39,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Alex,
E100-1-2015-6,19/06/2015,E100-1-19B,RS,R,O41868FO5O,SA,F,,,,,,,,,,,,,,,,,,,,,,Denny,
E100-1-2015-6,19/06/2015,E100-1-46A,DTT,N,O418EB83AC,SA,M,Start of balls & epidid,25.3,19.8,17.85,,,,,18,78,60,0,,,,PT341,,,T2107,Z159,Jess,Alex,
E100-1-2015-6,19/06/2015,E100-1-41B,SLTRS,N,O418EB852O,SA,F,"Unperf, no mammae",38,,,123.8,163.95,132,23.4,18,67,49,0,,,,,,PF159,,,Jess,Alex,
E100-1-2015-6,19/06/2015,E100-1-17A,MR,N,O418EB8594,A,M,Balls,40.5,23.8,27.35,,,,,19,226,207,12,,,,PT338,PP186,PF154,,,Jess,Denny,
E100-1-2015-6,19/06/2015,E100-1-43A,LGTRS,N,O418EB882C,A,F,Perf  ,43.35,,,182.8,166,91,42.8,17,199,182,0,,,,,,PF155,,,Jess,Alex,
E100-1-2015-6,19/06/2015,E100-1-48B,RS,N,O418EB89ED,SA,F,Unperf,39.45,23.7,12.65,,,,,18,178,160,33,,,,PT340,,,T2220,Z158,Jess,Alex,
E100-1-2015-6,19/06/2015,E100-1-32B,ESSQ,N,O418EB8OF3,A,M,Balls black and epididymal pouch looked quite shrivelled (although this seems normal re more of this spp caught next day),37.1,,,157.4,149,95,,17,138,121,0,,,,,,PF158,T2219,Z155,Jess,Denny,
E100-1-2015-6,19/06/2015,E100-1-35A,LGTRS,R,O418EB91F8,A,M,,,,,,,,,,,,,,,,,,,,,,Alex,
E100-1-2015-6,19/06/2015,E100-1-5A,SS,R,O418EB954E,A,F,,,,,,,,,,,,,,,,,,,,,,Jess,
E100-1-2015-6,19/06/2015,E100-1-35B,SS,R,O418EB9693,SA,M,,,,,,,,,,,,,,,,,,,,,,Alex,
E100-1-2015-6,19/06/2015,E100-1-15A,PR,N,O418EB9962,A,M,Balls,23.35,17.6,15.4,,,,,18,56,38,0,,,,PT345,,,,Z162,Jess,Jess,
E100-1-2015-6,19/06/2015,E100-1-26B,DTT,R,O418EB996O,A,M,,,,,,,,,,,,,,,,,,,,,,Denny,
E100-1-2015-6,19/06/2015,E100-1-47B,DTT,R,O418EB9E61,SA,F,,,,,,,,,,,,,,,,,,,,,Jess,Alex,
E100-1-2015-6,19/06/2015,E100-1-27A,SLTRS,R,O418EB9O9D,A,F,,,,,,,,,,,,,,,,,,,,,,Denny,
E100-1-2015-6,19/06/2015,E100-1-12A,DTT,R,O418EBA14O,A,F,,,,,,,,,,,,,,,,,,,,,,Jess,
E100-1-2015-6,19/06/2015,E100-1-39B,RS,N,O418EBA877,SA,F,,37.2,23.95,9.1,,,,,18,174,156,9,,,,PT344,PP188,,,Z161,Jess,Alex,
E100-1-2015-6,19/06/2015,E100-1-24B,CTRS,N,O418EBACO4,A,F,Mammae  ,49.8,,,197,200.5,102,35.4,17,225,208,0,,,,,,,T2094,Z153,Jess,Denny,
E100-1-2015-6,19/06/2015,E100-1-29A,DTT,N,O418EBAE37,A,M,Balls,26.65,16.55,18.75,,,,,18,90,72,,,,,PT339,0,,,Z157,Jess,Denny,
E100-1-2015-6,19/06/2015,E100-1-37A,SLTRS,N,O418EBAEDD,A,F,Perforated & mammae visible – 4 (2 pairs underarm/chest area),38.55,,,135.3,176.7,131,24.45,17,85,68,0,,,,,,PF157,,,Jess,Alex,
E100-1-2015-6,19/06/2015,E100-1-20A,RS,R,O418EBB1AF,A,M,,,,,,,,,,,,,,,,,,,,,,Denny,
E100-1-2015-6,19/06/2015,E100-1-4A,RS,R,O418EBC118,SA,M,,,,,,,,,,,,,,,,,,,,,,Jess,
E100-1-2015-6,19/06/2015,E100-1-20B,RS,R,O418EBCB83,A,M,,,,,,,,,,,,,,,,,,,,,,Denny,
E100-1-2015-6,19/06/2015,E100-1-13A,WH,R,O418EBCBO7,SA,M,,,,,,,,,,,,,,,,,,,,,,Jess,
E100-1-2015-6,19/06/2015,E100-1-42B,WH,R,O418EBD377,SA,F,,,,,,,,,,,,,,,,,,,,,Jess,Alex,
E100-1-2015-6,19/06/2015,E100-1-21A,DTT,N,O418EBD42C,A,F,Perf  ,25.15,15.05,8.05,,,,,18,77,59,0,,,,PT342,,,T2263,Z160,Jess,Denny,
E100-1-2015-7,20/06/2015,E100-1-16B,SLTRS,R,O417D142O5,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E100-1-2015-7,20/06/2015,E100-1-31A,MR,R,O417D1485D,A,F,,,,,,,,,,,,,,,,,,,,,,Zosia,
E100-1-2015-7,20/06/2015,E100-1-43A,SS,N,O41868ED69,SA,M,Start of balls,26.2,16.9,11.05,,,,,18,65,47,23,,Scrape on nose,,PT351,PP190,,,,Jess,Jess,
E100-1-2015-7,20/06/2015,E100-1-7B,RS,R,O41868EE39,A,M,,,,,,,,,,,,,,,,,,,,,,Alex,
E100-1-2015-7,20/06/2015,E100-1-41B,WH,R,O41868FA39,A,M,,,,,,,,,,,,,,,,,,,,,Denny,Jess,
E100-1-2015-7,20/06/2015,E100-1-1A,WH,R,O41869EO77,A,M,,,,,,,,,,,,,,,,,,,,,,Alex,
E100-1-2015-7,20/06/2015,E100-1-4A,LTG,N,O41869O55F,A,F,Perf & mammae. 8 mammae 4 pairs – two above genitals and 2 under forearms,44.1,27,15.9,,,,,18,283,265,0,,,,PT346,,,,,Jess,Alex,
E100-1-2015-7,20/06/2015,E100-1-40B,WH,N,O41869O8F1,SA,M,"Start of balls, look almost fully developed but classed as SA re small size and moult line still clear on vent",27,18.6,13.3,,,,,18,60,42,20,,,,PT352,PP191,,,Z170,Jess,Jess,
E100-1-2015-7,20/06/2015,E100-1-9B,DTT,N,O418EB834O,A,M,Balls,28.1,19.8,22,,,,,18,99,81,0,,,,PT347,,,,Z166,Jess,Alex,
E100-1-2015-7,20/06/2015,E100-1-44A,DTT,R,O418EB83AC,SA,M,,,,,,,,,,,,,,,,,,,,,Denny,Jess,
E100-1-2015-7,20/06/2015,E100-1-27B,ESSQ,N,O418EB88C7,SA,F,Unperf,36.75,,,160.2,148.75,93,,18,132,114,,,,,,,,,Z165,,Zosia,
E100-1-2015-7,20/06/2015,E100-1-39B,SS,R,O418EB8FF3,SA,M,,,,,,,,,,,,,,,,,,,,,Denny,Jess,
E100-1-2015-7,20/06/2015,E100-1-20B,SS,N,O418EB913B,A,F,"Perf, mammae just visible",25.65,17.7,7.3,,,,,18,72,54,0,,,,PT350,,,,Z169,Jess,Sabri,
E100-1-2015-7,20/06/2015,E100-1-2A,RS,N,O418EB9346,SA,M,,40.15,26.2,19.05,,,,,18,138,120,56,,,,PT348,PP189,,,Z167,Jess,Alex,
E100-1-2015-7,20/06/2015,E100-1-44B,CTRS,R,O418EB93E4,A,M,,,,,,,,,,,,,,,,,,,,,Denny,Jess,
E100-1-2015-7,20/06/2015,E100-1-5B,SS,R,O418EB954E,A,F,,,,,,,,,,,,,,,,,,,,,,Alex,
E100-1-2015-7,20/06/2015,E100-1-13B,RS,R,O418EBB1AF,A,M,,,,,,,,,,,,,,,,,,,,,,Sabri,
E100-1-2015-7,20/06/2015,E100-1-46B,SS,R,O418EBB1O2,SA,F,,,,,,,,,,,,,,,,,,,,,Denny,Jess,
E100-1-2015-7,20/06/2015,E100-1-38A,DTT,R,O418EBB49E,SA,F,,,,,,,,,,,,,,,,,,,,,Denny,Jess,
E100-1-2015-7,20/06/2015,E100-1-3A,RS,R,O418EBC118,SA,M,,,,,,,,,,,,,,,,,,,,,,Alex,
E100-1-2015-7,20/06/2015,E100-1-2B,ESSQ,N,O418EBC4F6,A,M,Balls black and epididymal pouch appears shrivelled/wrinkly (like yesterday),37.05,,,157.5,157.9,100,,18,156,138,0,,,,,,PF160,,Z163,Jess,Alex,
E100-1-2015-7,20/06/2015,E100-1-24B,DTT,N,O418EBC9DO,A,F,Perf & mammae. 8 mammae 4 pairs – 2 above genitals and 2 under forearms,25.6,19.4,8.35,,,,,18,80,62,0,,,,PT349,,,,Z168,Jess,Sabri,
E100-1-2015-7,20/06/2015,E100-1-6A,RS,R,O418EBCB83,A,M,,,,,,,,,,,,,,,,,,,,,,Alex,
E100-1-2015-7,20/06/2015,E100-1-26A,LSQ,N,O418EBD119,A,M,Balls,32.05,,,125.4,42.3,X – see notes,,18,109,91,0,,,,,,PF161,,Z164,Jess,Zosia,
E100-1-2015-7,20/06/2015,E100-1-32B,RS,R,O418EBD324,SA,F,,,,,,,,,,,,,,,,,,,,,,Zosia,
E100-1-2015-7,20/06/2015,E100-1-9A,RS,R,O418EBD471,SA,F,,,,,,,,,,,,,,,,,,,,,,Alex,
E100-1-2015-7,20/06/2015,E100-1-45B,RS,R,O418EBDO34,A,M,,,,,,,,,,,,,,,,,,,,,Denny,Jess,
E100-1-2015-7,20/06/2015,E100-1-8B,SLTRS,R,,,,,,,,,,,,,,,,,,,,,,,,,Alex,ESCAPED
E100-1-2016-1,07/05/2016,E100-1-35B,WH,N,O417D14FEB,SA,M,tested forming,27.1,18.5,16.4,,,,,17,54,37,24,,,,PT599,PP459,,,,Shane,Alex,
E100-1-2016-1,07/05/2016,E100-1-7B,WH,N,O417D15A7F,SA,M,"no bare patch, possible testes forming",26.5,19.8,18.1,,,,,17,64,47,17,,3/4 of tail missing,,PT597,PP457,,,,Anna,Shane,
E100-1-2016-1,07/05/2016,E100-1-44B,WH,N,O417D16734,SA,F?,possible BP but hard to tell,29,16.3,23.4,,,,,17,64,47,13,,,,PT598,PP458,,,,Shane,Sabri,
E100-1-2016-1,07/05/2016,E100-1-23B,SS,N,O41868CB23,A,F,Clear perforation,24.7,16.1,9.6,,,,,17,56,39,,,,,PT600,,,,,Anna,Anna,
E100-1-2016-1,07/05/2016,E100-1-20A,SS,N,O41868D3D2,SA,F,,24.6,16.5,9,,,,,17,63,46,29 plus multiple ticks,,,,PT601,PP460,,,,Anna,Anna,
E100-1-2016-1,07/05/2016,E100-1-13B,RS,N,O41868E652,SA,M,,37.5,33.3,24,,,,,17,124,107,16,,,,PT595,PP455,,,,,Anna,
E100-1-2016-1,07/05/2016,E100-1-37B,MR,N,O41868F3CB,SA,M,see testes forming but not fully formed,39.6,24.6,33,,,,,17,227,210,25,,,,PT596,PP456,,,,Anna,Sabri,
E100-1-2016-1,07/05/2016,E100-1-39B,SS,R,O418EB849F,A,F,,,,,,,,,17,78,61,,,,,,,,,,Anna,Sabri,
E100-1-2016-1,07/05/2016,E100-1-40A,WH,R,O418EB87A6,A,M,,,,,,,,,17,72,55,,,,,,,,,,Anna,Sabri,
E100-1-2016-1,07/05/2016,E100-1-37A,LSQ,N,O418EB994O,A,M,,31.6,,,131.4,91,69.2541856925419,,14,111,97,,,,,,,,,,,Sabri,
E100-1-2016-1,07/05/2016,E100-1-48A,RS,R,O418EBA877,A,F,,,,,,,,,14,138,124,,,tail partly skinned,,,,,,,,Sabri,
E100-1-2016-1,07/05/2016,E100-1-40B,WH,R,O418EBD377,A,F,,,,,,,,,17,64,47,,,,,,,,,,Shane,Sabri,
E100-1-2016-1,07/05/2016,E100-1-6A,RS,R,O418EBDO34,A,M,,,,,,,,,14,142,128,,,,,,,,,,,Shane,
E100-1-2016-1,07/05/2016,E100-1-18A,WH,,,,,,,,,,,,,,,,,,,,,,,,,Shane,Anna,ESCAPED
E100-1-2016-1,07/05/2016,E100-1-35A,LSQ,N,,A?,F,faint perforation,30.8,,,129.9,88.5,68.1293302540416,,14,94,80,,,"2 large wounds on either hind leg, weird reddening of the skin and no fur",,,,,,,,Alex,RELEASED
E100-1-2016-1,07/05/2016,E100-1-46A,RS,,,,,,,,,,,,,,,,,,,,,,,,,,Sabri,MISC ERROR
E100-1-2016-2,08/05/2016,E100-1-40B,WH,N,O417D1293O,SA,M,,26.5,17,9,,,,,17,76,59,,,,,PT603,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-45A,LSQ,R,O417D13318,A,M,,,,,,,,,17,128,111,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-43B,DTT,N,O417D13FAO,SA,F,,25.5,18,7,,,,,,,,,,"wound under eye, broken tail",,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-30A,MR,R,O417D1485D,A,F,,,,,,,,,,,,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-18B,SS,R,O417D165A1,SA,M,,,,,,,,,17,61,,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-37A,WH,N,O417D16F34,,,,,,,,,,,,,,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-6B,SS,N,O41864O5FB,SA,M,testes visable but not fully formed,24.5,18.8,14.5,,,,,17,86,69,,,missing half of tail,,PT604,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-4A,WH,N,O41868C4E1,SA,F,,,,,,,,,,,,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-25B,SS,R,O41868CB23,A,F,,,,,,,,,17,82,65,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-1B,SS,N,O41868CE8F,SA,M,,,,,,,,,,,,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-46B,DTT,N,O41868D5C8,A,M,,,,,,,,,,,,,,missing end of tail,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-15B,DTT,N,O41868DC9E,SA,F,,,,,,,,,,,,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-19B,RS,R,O41868E652,SA,M,,,,,,,,,17,123,106,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-37B,MR,R,O41868F3CB,SA,M,,,,,,,,,,,,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-30B,WH,N,O41868F5F2,,,,,,,,,,,,,,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-16A,WH,N,O41868F7F2,SA,F,,,,,,,,,,,,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-1A,RS,N,O41868FCBE,SA,M,,,,,,,,,,,,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-35B,LGTRS,N,O41868FEFO,A,F,,46.5,,,162.5,28.5,17.5384615384615,33,17,194,177,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-8B,WH,N,O41869OB78,SA,M,,28.3,17.7,14,,,,,17,83,66,12,,,,PT602,,,,,Anna,,
E100-1-2016-2,08/05/2016,E100-1-35A,SS,R,O418EB849F,A,F,,,,,,,,,,,,,,,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-33B,WH,R,O418EB87A6,A,M,,,,,,,,,,,,,,tail caught in trap,,,,,,,,,
E100-1-2016-2,08/05/2016,E100-1-48A,LGTRS,R,O418EB91F8,A,M,,,,,,,,,,,,,,,,,,,,,,,
